State,Pollster,Grade,Sample,Date,weight,Biden,Bloomberg,Booker,Buttigieg,Klobuchar,Sanders,Steyer,Warren,Yang,link
Oklahoma,SoonerPoll.com,B/C,409  lv,2020-02-21 00:00:00,9.6,21,20,0,10,7,13,1,9,0,https://soonerpoll.com/wpcontent/uploads/2020/02/News9-6_DemocratPrezPrimary_Final.pdf
South Carolina,Marist College,A+,539  lv,2020-02-21 00:00:00,34.4,27,0,0,9,5,23,15,8,0,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf
South Carolina,Marist College,A+,997  rv,2020-02-21 00:00:00,0.0,25,0,0,9,5,24,15,8,0,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_SC-NOS-and-Tables_2002241049.pdf
Florida,Florida Southern College,-,313  lv,2020-02-21 00:00:00,6.4,22,23,0,9,5,18,0,12,0,https://floridapolitics.com/archives/320403-poll-of-floridas-democratic-presidential-primary-2-24-20
Nevada,Data for Progress,A-,1010  lv,2020-02-21 00:00:00,32.3,16,0,0,15,8,35,8,16,0,http://filesforprogress.org/datasets/2020/2/nv/nv_2_21_2020.pdf
Nevada,AtlasIntel,-,517  lv,2020-02-21 00:00:00,8.0,11,0,0,14,5,38,11,9,0,https://projects.fivethirtyeight.com/polls/20200221_NV.pdf
New York,Siena College,A-,315  rv,2020-02-20 00:00:00,14.7,13,21,0,9,9,25,0,11,0,https://scri.siena.edu/wp-content/uploads/2020/02/SNY0220-Crosstabs-1.pdf
Wisconsin,YouGov,B-,428  lv,2020-02-20 00:00:00,9.5,13,13,0,12,9,30,0,12,0,https://elections.wisc.edu/first-2020-election-survey/
Michigan,YouGov,B-,662  lv,2020-02-20 00:00:00,11.5,16,13,0,11,8,25,0,13,0,https://elections.wisc.edu/first-2020-election-survey/
Pennsylvania,YouGov,B-,537  lv,2020-02-20 00:00:00,10.5,20,19,0,12,5,25,1,9,0,https://elections.wisc.edu/first-2020-election-survey/
Minnesota,Mason-Dixon Polling & Research Inc.,B+,500  lv,2020-02-20 00:00:00,17.1,8,3,0,3,29,23,1,11,0,http://www.startribune.com/star-tribune-mpr-news-minnesota-poll-results-democratic-primary-klobuchar-sanders-warren-buttigieg-biden/567940781/
California,University of Massachusetts Lowell,A/B,450  lv,2020-02-20 00:00:00,16.5,13,12,0,12,7,24,2,16,0,https://www.uml.edu/docs/2020-California-topline_tcm18-322536.pdf
US,Morning Consult,B+,2609  lv,2020-02-20 00:00:00,0.2,19,17,0,11,5,30,3,12,0,https://morningconsult.com/2020/02/21/michael-bloomberg-polling-post-debate-las-vegas/
Nevada,Emerson College,B-,425  lv,2020-02-20 00:00:00,10.9,16,0,0,17,11,30,10,12,0,http://emersonpolling.com/2020/02/20/nevada-2020-sanders-with-comfortable-lead-heading-into-caucus-tight-race-for-second-place/
Maryland,Goucher College,-,371  lv,2020-02-19 00:00:00,6.1,18,16,0,7,6,24,0,6,0,https://www.goucher.edu/hughes-center/documents/Goucher-College-Poll-Feb-2020-Part-2.pdf
Massachusetts,University of Massachusetts Lowell,A/B,450  lv,2020-02-19 00:00:00,16.2,14,12,0,15,9,21,2,20,0,https://www.uml.edu/docs/2020-Mass-topline_tcm18-322473.pdf
Illinois,Victory Research,B/C,1208  lv,2020-02-19 00:00:00,14.4,20,15,0,11,6,26,3,7,0,https://projects.fivethirtyeight.com/polls/20200221_IL.pdf
South Carolina,Winthrop University,A/B,443  lv,2020-02-19 00:00:00,15.3,24,0,0,7,4,19,15,6,1,https://www.winthrop.edu/winthroppoll/current-findings.aspx
Minnesota,University of Massachusetts Lowell,A/B,450  lv,2020-02-19 00:00:00,16.2,9,9,0,10,27,21,0,16,0,https://www.uml.edu/docs/2020-MN-topline_tcm18-322443.pdf
California,Monmouth University,A+,408  lv,2020-02-19 00:00:00,0.0,0,31,0,0,0,48,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_022020.pdf/
California,Monmouth University,A+,408  lv,2020-02-19 00:00:00,0.0,0,0,0,0,24,54,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_022020.pdf/
California,Monmouth University,A+,408  lv,2020-02-19 00:00:00,0.0,0,0,0,26,0,51,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_022020.pdf/
California,Monmouth University,A+,408  lv,2020-02-19 00:00:00,0.0,36,0,0,0,0,44,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_022020.pdf/
California,Monmouth University,A+,408  lv,2020-02-19 00:00:00,27.1,17,13,0,9,4,24,5,10,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_ca_022020.pdf/
Florida,St. Pete Polls,C+,2412  lv,2020-02-19 00:00:00,0.6,27,32,0,8,7,11,2,5,0,http://stpetepolls.org/files/StPetePolls_2020_State_DEMprimaryFebruary19_Z8U3J.pdf
Washington,Elway Research,A/B,404  lv,2020-02-18 00:00:00,15.9,10,15,0,9,11,21,0,11,0,https://crosscut.com/sites/default/files/files/crosscutelway0220.pdf
Texas,YouGov,B-,1352  lv,2020-02-18 00:00:00,1.8,20,12,0,11,7,20,1,17,0,https://uh.edu/hobby/texasprimary2020/icons/texaspresidentialvote.pdf
Florida,Tel Opinion Research,B/C,800  lv,2020-02-18 00:00:00,11.1,20,26,0,8,5,13,2,7,1,https://www.politico.com/f/?id=00000170-63be-d956-a770-f7bf93630000
Texas,University of Massachusetts Lowell,A/B,600  lv,2020-02-18 00:00:00,18.5,20,18,0,7,9,23,2,14,0,https://www.uml.edu/docs/2020-TX-topline_tcm18-322450.pdf
North Carolina,University of Massachusetts Lowell,A/B,450  lv,2020-02-18 00:00:00,15.9,16,19,0,10,7,23,3,13,0,https://www.uml.edu/docs/2020-NC-topline_tcm18-322447.pdf
South Carolina,University of Massachusetts Lowell,A/B,400  lv,2020-02-18 00:00:00,15.0,23,0,0,11,9,21,13,11,0,https://www.uml.edu/docs/2020-SC-Primary-topline_tcm18-322374.pdf
US,YouGov,B-,555  lv,2020-02-18 00:00:00,0.1,18,12,0,11,7,24,2,16,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m3wzkd0n59/econTabReport.pdf
Massachusetts,Evan Falchuk and Lou DiNatale,-,453  lv,2020-02-18 00:00:00,6.8,13,13,0,13,14,17,2,16,0,https://projects.fivethirtyeight.com/polls/20200218_MA.xlsx
US,Emerson College,B-,573  lv,2020-02-18 00:00:00,11.4,22,14,0,8,6,29,3,12,0,http://emersonpolling.com/2020/02/19/february-national-poll-sanders-takes-the-lead-for-democratic-nomination-bloomberg-on-the-rise/
Illinois,Southern Illinois University,-,475  lv,2020-02-17 00:00:00,6.2,14,17,0,13,8,22,1,6,1,https://paulsimoninstitute.siu.edu/_common/documents/opinion-polling/simon-institute-poll/2020/PSPPI-Simon-Poll-2020-Election-Job-Approval.pdf
US,ABC News/Washington Post,A+,350  lv,2020-02-17 00:00:00,23.2,15,15,0,9,7,33,2,13,0,https://docs.google.com/spreadsheets/d/1wB1N64r9A3Qwij9ds3b2jzdqvcPRWdgDbtEVY30troQ/edit
US,ABC News/Washington Post,A+,408  rv,2020-02-17 00:00:00,0.0,16,14,0,8,7,32,2,12,0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-feb-14-17-2020/99074fb9-691e-4399-af1e-e6534d53a9d8/
US,ABC News/Washington Post,A+,466  a,2020-02-17 00:00:00,0.0,17,14,0,7,6,32,2,11,0,https://www.washingtonpost.com/context/washington-post-abc-news-poll-feb-14-17-2020/99074fb9-691e-4399-af1e-e6534d53a9d8/
US,Morning Consult,B+,15974  lv,2020-02-17 00:00:00,0.2,19,20,0,12,6,28,3,10,0,https://morningconsult.com/2020-democratic-primary/
California,Public Policy Institute of California,A/B,573  lv,2020-02-17 00:00:00,16.4,14,12,0,12,5,32,3,13,0,https://www.ppic.org/wp-content/uploads/crosstabs-time-trends-methodology-0220.pdf
US,SurveyUSA,A,1022  lv,2020-02-17 00:00:00,4.3,18,18,0,12,4,29,2,10,0,http://www.surveyusa.com/client/PollReport.aspx?g=e7feecd9-5374-42de-bfff-d16dba2dae6a
US,NBC News/Wall Street Journal,A/B,426  lv,2020-02-17 00:00:00,0.0,0,0,0,38,0,54,0,0,0,https://www.nbcnews.com/politics/meet-the-press/nbc-news-wsj-poll-sanders-opens-double-digit-national-lead-n1138191
US,NBC News/Wall Street Journal,A/B,426  lv,2020-02-17 00:00:00,15.7,0,37,0,0,0,57,0,0,0,https://www.nbcnews.com/politics/meet-the-press/nbc-news-wsj-poll-sanders-opens-double-digit-national-lead-n1138191
US,NBC News/Wall Street Journal,A/B,426  lv,2020-02-17 00:00:00,0.0,15,14,0,13,7,27,2,14,0,https://www.nbcnews.com/politics/meet-the-press/nbc-news-wsj-poll-sanders-opens-double-digit-national-lead-n1138191
US,Ipsos,B+,543  rv,2020-02-17 00:00:00,0.0,13,17,0,11,5,25,3,9,0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-02/topline_reuters_2020_election_tracker_02_18_2020_wu1.pdf
California,SurveyUSA,A,520  lv,2020-02-16 00:00:00,23.1,15,21,0,12,6,25,3,9,0,http://www.surveyusa.com/client/PollReport.aspx?g=00eb4f81-c6dd-4c7c-a22e-c32a3b4f2c7e
New Jersey,Fairleigh Dickinson University (PublicMind),A/B,357  rv,2020-02-16 00:00:00,12.5,16,23,0,10,3,25,2,8,0,http://publicmind.fdu.edu/2020/200218/final.pdf
New Jersey,Fairleigh Dickinson University (PublicMind),A/B,379  a,2020-02-16 00:00:00,0.0,16,23,0,10,3,24,2,7,0,http://publicmind.fdu.edu/2020/200218/final.pdf
North Carolina,SurveyUSA,A,698  lv,2020-02-16 00:00:00,27.2,20,22,0,11,5,22,0,8,0,http://www.surveyusa.com/client/PollReport.aspx?g=9dabc033-4e80-4d26-87db-2e2014623ac2
Virginia,Monmouth University,A+,400  lv,2020-02-16 00:00:00,0.0,0,47,0,0,0,41,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_va_021820.pdf/
Virginia,Monmouth University,A+,400  lv,2020-02-16 00:00:00,0.0,0,0,0,0,42,45,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_va_021820.pdf/
Virginia,Monmouth University,A+,400  lv,2020-02-16 00:00:00,0.0,0,0,0,42,0,44,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_va_021820.pdf/
Virginia,Monmouth University,A+,400  lv,2020-02-16 00:00:00,24.2,51,0,0,0,0,38,0,0,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_va_021820.pdf/
Virginia,Monmouth University,A+,400  lv,2020-02-16 00:00:00,0.0,18,22,0,11,9,22,0,5,0,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_va_021820.pdf/
US,Marist College,A+,527  rv,2020-02-16 00:00:00,25.9,15,19,0,8,9,31,2,12,0,http://maristpoll.marist.edu/wp-content/uploads/2020/02/UPDATED_Tuesday-Release_NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_2002171446.pdf
California,YouGov,B-,803  lv,2020-02-15 00:00:00,0.4,21,8,0,6,3,29,2,20,0,https://priceschool.usc.edu/wp-content/uploads/2020/02/USC-Price-USC-Schwarzenegger-CA-Issues-Poll_Full.pdf
US,Harris Insights & Analytics,C+,449  rv,2020-02-15 00:00:00,0.3,19,18,0,10,5,22,3,12,0,https://thehill.com/hilltv/rising/483646-sanders-leads-in-new-hill-harrisx-poll
US,Zogby Interactive/JZ Analytics,C,732  lv,2020-02-14 00:00:00,7.3,0,50,0,0,0,50,0,0,0,https://zogbyanalytics.com/news/925-the-zogby-poll-a-majority-of-likely-voters-support-impeaching-president-trump-again-suburban-women-oppose-impeachment-democrats-split-on-sanders-or-bloomberg-republicans-want-romney-s-role-limited-in-the-senate
US,YouGov,B-,437  rv,2020-02-14 00:00:00,0.0,22,9,0,11,3,20,1,15,4,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20February%202020%20Toplines%20Final%20%281%29%20%283%29%20%281%29.pdf
Nevada,Beacon Research,-,600  lv,2020-02-15 00:00:00,6.7,19,0,0,13,7,24,18,10,0,https://twitter.com/RalstonReports/status/1229792062683267072
Nevada,Data for Progress,A-,766  lv,2020-02-15 00:00:00,2.8,14,0,0,15,9,35,10,16,0,https://www.dataforprogress.org/memos/sanders-has-strong-lead-in-nevada
Nevada,Point Blank Political,-,256  lv,2020-02-15 00:00:00,5.0,14,0,0,13,16,13,19,7,0,https://www.pointblankpolitical.com/nv-democratic-caucus-2020/
South Carolina,Change Research,C,1015  lv,2020-02-14 00:00:00,1.0,23,0,0,15,8,23,20,9,0,https://twitter.com/WelcomePartyNow/status/1230123279479910400
US,Zogby Interactive/JZ Analytics,C,732  lv,2020-02-14 00:00:00,0.0,18,20,0,9,5,24,4,10,0,https://zogbyanalytics.com/news/916-the-zogby-poll-bernie-sanders-is-the-frontrunner-michael-bloomberg-powers-into-second-place
Maine,SocialSphere,B/C,350  lv,2020-02-13 00:00:00,7.0,12,14,0,16,4,25,2,9,2,https://www.colby.edu/government/wp-content/uploads/sites/66/2020/02/200216_Colby_College_Maine_Topline_Final.pdf
Oklahoma,Cole Hargrave Snodgrass & Associates,B/C,172  lv,2020-02-13 00:00:00,5.2,12,20,0,11,6,14,0,8,0,https://projects.fivethirtyeight.com/polls/20200218_OK_2.pdf
Oklahoma,Cole Hargrave Snodgrass & Associates,B/C,242  rv,2020-02-13 00:00:00,0.0,11,18,0,9,7,17,0,8,3,https://projects.fivethirtyeight.com/polls/20200218_OK_2.pdf
US,YouGov,B-,344  lv,2020-02-13 00:00:00,0.0,0,0,0,0,31,0,0,50,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,388  lv,2020-02-13 00:00:00,0.0,0,0,0,33,44,0,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,347  lv,2020-02-13 00:00:00,0.0,0,0,0,34,0,0,0,52,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,362  lv,2020-02-13 00:00:00,0.0,43,0,0,0,45,0,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,347  lv,2020-02-13 00:00:00,0.0,45,0,0,42,0,0,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,366  lv,2020-02-13 00:00:00,0.0,41,0,0,0,0,0,0,49,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
South Carolina,East Carolina University,-,703  lv,2020-02-13 00:00:00,0.9,28,6,0,8,7,20,14,7,0,https://surveyresearch-ecu.reportablenews.com/pr/south-carolina-democratic-primary-biden-s-lead-shrinks-sanders-closing-in-steyer-in-third
US,YouGov,B-,351  lv,2020-02-13 00:00:00,0.0,0,38,0,0,43,0,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,331  lv,2020-02-13 00:00:00,0.0,0,37,0,44,0,0,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,367  lv,2020-02-13 00:00:00,0.0,47,34,0,0,0,0,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,375  lv,2020-02-13 00:00:00,0.0,0,38,0,0,0,0,0,52,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,383  lv,2020-02-13 00:00:00,0.0,0,0,0,0,33,54,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,347  lv,2020-02-13 00:00:00,0.0,0,0,0,37,0,54,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,369  lv,2020-02-13 00:00:00,0.0,0,38,0,0,0,53,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,348  lv,2020-02-13 00:00:00,0.0,0,0,0,0,0,44,0,42,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
US,YouGov,B-,359  lv,2020-02-13 00:00:00,0.0,44,0,0,0,0,48,0,0,0,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/we97h9ywxh/20200213_yahoo_primary_crosstabs.pdf
Nevada,WPA Intelligence (WPAi),B/C,413  lv,2020-02-13 00:00:00,7.6,18,0,0,10,10,25,11,13,0,https://www.reviewjournal.com/news/politics-and-government/nevada/sanders-holds-lead-heading-into-nevadas-democratic-caucuses-poll-finds-1957583/
Florida,St. Pete Polls,C+,3047  lv,2020-02-13 00:00:00,0.2,26,27,0,11,9,10,1,5,0,http://stpetepolls.org/files/StPetePolls_2020_State_DEMprimaryFebruary13_YBN5.pdf
Georgia,Landmark Communications,B,500  lv,2020-02-12 00:00:00,11.2,32,14,0,5,3,14,2,4,0,https://www.wsbtv.com/news/local/exclusive-channel-2-poll-finds-biden-with-large-lead-georgia-presidential-primary/523MBVBEZFC6DHI5RK5LS6GLAY/
US,McLaughlin & Associates,C/D,479  lv,2020-02-11 00:00:00,4.0,24,16,0,11,3,21,3,11,3,https://mclaughlinonline.com/pols/wp-content/uploads/2020/02/National-Monthly-Omnibus-FEBRUARY-PUBLIC.pdf
Vermont,Braun Research,B/C,332  lv,2020-02-10 00:00:00,6.1,5,7,0,13,4,51,0,9,2,http://projects.vpr.org/vpr-vermont-pbs-2020-polls-february
US,YouGov,B-,552  lv,2020-02-11 00:00:00,0.0,18,12,0,10,7,22,1,15,2,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/79zfxkws33/econTabReport.pdf
US,Harris Insights & Analytics,C+,913  rv,2020-02-10 00:00:00,0.1,23,16,0,9,3,20,3,9,3,https://thehill.com/hilltv/rising/482577-poll-biden-sanders-tie-for-first-while-bloomberg-surges-in-new-national-2020
New Hampshire,AtlasIntel,-,431  lv,2020-02-10 00:00:00,5.2,12,0,0,24,14,24,1,11,5,https://projects.fivethirtyeight.com/polls/20200210_NH.pdf
New Hampshire,Data for Progress,A-,1295  lv,2020-02-10 00:00:00,25.4,9,0,0,26,13,28,3,14,5,http://filesforprogress.org/datasets/2020/2/nh/new_hampshire_primary.pdf
US,Ipsos,B+,556  rv,2020-02-10 00:00:00,0.0,17,15,0,8,3,20,2,11,5,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-02/topline_reuters_2020_election_tracker_02_10_2020_wu.pdf
Texas,YouGov,B-,575  lv,2020-02-09 00:00:00,0.3,22,10,1,7,3,24,3,15,6,https://www.texastribune.org/2020/02/14/bernie-sanders-leading-texas-ahead-super-tuesday-uttt-poll-says/
New Hampshire,Change Research,C,662  lv,2020-02-09 00:00:00,6.0,9,0,0,21,8,30,3,8,5,https://www.changeresearch.com/post/sanders-leads-the-democratic-primary-in-new-hampshire
US,Monmouth University,A+,357  rv,2020-02-09 00:00:00,16.8,16,11,0,13,6,26,1,13,4,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_021120.pdf/
US,Morning Consult,B+,15346  lv,2020-02-09 00:00:00,0.1,22,17,0,11,3,25,3,11,4,https://morningconsult.com/2020-democratic-primary/
New Hampshire,Elucd,-,492  lv,2020-02-09 00:00:00,5.3,8,0,0,20,12,26,3,10,1,https://elucd.ghost.io/elucd-new-hampshire-democratic-primary-poll-results-2-10-20/
California,Capitol Weekly,-,843  lv,2020-02-09 00:00:00,6.4,11,13,1,14,5,29,3,16,4,https://www.dropbox.com/s/vwj05okmdrg2b8t/Feb%202020%20Presidential%20Primary%20Tracking%20Poll%20Toplines%20and%20Crosstabs.xlsx
US,Quinnipiac University,A,665  rv,2020-02-09 00:00:00,19.4,17,15,0,10,4,25,1,14,2,https://poll.qu.edu/national/release-detail?ReleaseID=3655
New Hampshire,University of New Hampshire,B,365  lv,2020-02-09 00:00:00,8.5,11,0,0,22,7,29,1,10,4,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1574&context=survey_center_polls
New Hampshire,American Research Group,B,400  lv,2020-02-09 00:00:00,9.2,13,1,0,20,13,28,2,11,3,https://americanresearchgroup.com/pres2020/primary/dem/nhdem20-02.html
New Hampshire,Suffolk University,A-,500  lv,2020-02-09 00:00:00,15.4,12,0,0,19,14,27,2,12,3,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/final-nh-tracking-marginals-2-9-20.pdf
New Hampshire,Emerson College,B-,500  lv,2020-02-09 00:00:00,8.3,10,0,0,23,14,30,2,11,4,http://emersonpolling.com/2020/02/10/new-hampshire-2020-tracking-poll-night-8-sanders-heads-into-primary-with-lead-buttigieg-within-margin-of-error/
New Hampshire,RKM Research and Communications Inc.,A/B,512  lv,2020-02-08 00:00:00,13.3,14,0,0,20,6,23,2,16,3,https://www.franklinpierce.edu/institutes/mfcc/2-9-20%20FPU%20NH%20PP%20Pre-Primary%20Tables%20QST%20KM.pdf
New Hampshire,YouGov,B-,848  lv,2020-02-08 00:00:00,9.8,12,0,0,25,10,29,1,17,1,https://drive.google.com/file/d/1Gapsi49dofC_4vQSFVeJGSlEIXg2wjfx/view
New Hampshire,University of New Hampshire,B,384  lv,2020-02-08 00:00:00,1.1,12,1,0,21,6,28,2,9,4,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1573&context=survey_center_polls
New Hampshire,Suffolk University,A-,500  lv,2020-02-08 00:00:00,1.9,10,0,0,22,9,24,2,13,3,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/2-8-20_final_nh_tracking_marginals.pdf
New Hampshire,Emerson College,B-,500  lv,2020-02-08 00:00:00,1.0,11,0,0,20,13,30,2,12,4,http://emersonpolling.com/2020/02/09/new-hampshire-2020-tracking-poll-night-7-debate-shifts-momentum-for-candidates-but-sanders-stays-in-strong-position/
Arkansas,Hendrix College,B/C,496  lv,2020-02-07 00:00:00,7.0,19,20,0,16,5,16,0,9,2,https://talkbusiness.net/2020/02/poll-bloomberg-holds-slim-lead-among-logjam-in-arkansas-democratic-presidential-primary/
New Hampshire,University of Massachusetts Lowell,A/B,440  lv,2020-02-07 00:00:00,12.0,14,0,0,17,8,25,5,15,3,https://www.uml.edu/docs/2020-NH-Primary-2-Topline_tcm18-322047.pdf
New Hampshire,University of New Hampshire,B,365  lv,2020-02-07 00:00:00,0.3,11,2,0,21,5,28,3,9,3,https://scholars.unh.edu/cgi/viewcontent.cgi?article=1572&context=survey_center_polls
New Hampshire,Suffolk University,A-,500  lv,2020-02-07 00:00:00,0.5,11,0,0,25,6,24,2,14,3,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/new-hampshire/2020/2-7-20_final_nh_tracking_marginals.pdf
New Hampshire,Emerson College,B-,500  lv,2020-02-07 00:00:00,0.3,11,0,0,24,9,31,2,11,3,http://emersonpolling.com/2020/02/08/new-hampshire-2020-tracking-poll-night-6-sanders-continues-to-lead-as-buttigieg-inches-closer/
North Carolina,High Point University,A/B,399  rv,2020-02-06 00:00:00,0.0,19,13,1,6,3,25,3,12,4,http://www.highpoint.edu/src/files/2020/02/69memoA.pdf
North Carolina,High Point University,A/B,225  lv,2020-02-06 00:00:00,0.3,24,16,0,8,3,20,4,11,3,http://www.highpoint.edu/src/files/2020/02/69memoA.pdf
New Hampshire,Marist College,A+,1058  rv,2020-02-06 00:00:00,0.0,13,0,0,21,8,25,5,14,4,http://maristpoll.marist.edu/wp-content/uploads/2020/02/NBC-News_Marist-Poll_NH-NOS-and-Tables_2002070938.pdf
