race,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,poll_id,question_id
2020D,California,1/27/20,Pete Buttigieg,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,10,6.127331,8.1321,59618,102994
2020D,California,1/27/20,Tulsi Gabbard,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,2,1.4101,1.473052,59618,102994
2020D,California,1/27/20,Andrew Yang,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,3,2.788888,4.074483,59618,102994
2020D,California,1/27/20,Tom Steyer,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,0,0.2405657,1.664333,59618,102994
2020D,California,1/27/20,John K. Delaney,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,0,0.1109975,0.0444338,59618,102994
2020D,California,1/27/20,Amy Klobuchar,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,1,1.034435,2.898618,59618,102994
2020D,California,1/27/20,Elizabeth Warren,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,25,20.39833,14.78778,59618,102994
2020D,California,1/27/20,Bernard Sanders,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,23,19.15014,24.34796,59618,102994
2020D,California,1/27/20,Joseph R. Biden Jr.,9/12/19,9/15/19,Change Research,3325,lv,1.320653,0,18,21.58018,21.84733,59618,102994
2020D,South Carolina,1/27/20,Michael F. Bennet,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,0,0.0805455,0.3983747,58648,99291
2020D,South Carolina,1/27/20,Pete Buttigieg,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,2,2.36622,3.427573,58648,99291
2020D,South Carolina,1/27/20,Tulsi Gabbard,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,0,0.0353345,0.3394243,58648,99291
2020D,South Carolina,1/27/20,Andrew Yang,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,1,0.9161388,3.393678,58648,99291
2020D,South Carolina,1/27/20,Tom Steyer,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,0,-0.3703629,1.024762,58648,99291
2020D,South Carolina,1/27/20,John K. Delaney,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,1,0.8467954,0.7514362,58648,99291
2020D,South Carolina,1/27/20,Amy Klobuchar,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,0,-0.1809915,1.611853,58648,99291
2020D,South Carolina,1/27/20,Elizabeth Warren,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,5,5.912315,5.854512,58648,99291
2020D,South Carolina,1/27/20,Bernard Sanders,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,14,13.9546,19.51158,58648,99291
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,7/7/19,7/10/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,701,lv,1.299013,0,35,33.18521,33.70254,58648,99291
2020D,South Carolina,1/27/20,Michael F. Bennet,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,0,-0.0783358,-0.0477856,62654,113173
2020D,South Carolina,1/27/20,Pete Buttigieg,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,6,5.525517,4.377548,62654,113173
2020D,South Carolina,1/27/20,Tulsi Gabbard,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,1,1.216831,0.9193411,62654,113173
2020D,South Carolina,1/27/20,Andrew Yang,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,4,4.187136,5.327419,62654,113173
2020D,South Carolina,1/27/20,Tom Steyer,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,5,5.441801,6.79027,62654,113173
2020D,South Carolina,1/27/20,Deval Patrick,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.223885,0,0.0865854,-0.2672815,62654,113173
2020D,South Carolina,1/27/20,John K. Delaney,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,0,0.1516795,0.0821321,62654,113173
2020D,South Carolina,1/27/20,Amy Klobuchar,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,1,0.8750902,1.815799,62654,113173
2020D,South Carolina,1/27/20,Elizabeth Warren,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,13,11.71942,9.276417,62654,113173
2020D,South Carolina,1/27/20,Bernard Sanders,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,11,12.08078,15.43421,62654,113173
2020D,South Carolina,1/27/20,Joseph R. Biden Jr.,11/13/19,11/17/19,Quinnipiac University,768,lv,1.263351,0.2972591,33,32.65974,33.43213,62654,113173
2020D,California,1/27/20,Pete Buttigieg,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,6,5.962645,7.980307,59776,103711
2020D,California,1/27/20,Andrew Yang,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,3,3.264363,4.657224,59776,103711
2020D,California,1/27/20,Tom Steyer,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,1,0.9995272,2.518723,59776,103711
2020D,California,1/27/20,Amy Klobuchar,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,1,0.9464515,2.680848,59776,103711
2020D,California,1/27/20,Elizabeth Warren,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,23,21.54297,15.44155,59776,103711
2020D,California,1/27/20,Bernard Sanders,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,21,20.28667,26.0135,59776,103711
2020D,California,1/27/20,Joseph R. Biden Jr.,9/16/19,9/25/19,Public Policy Institute of California,692,lv,1.258838,0,22,21.85971,22.0222,59776,103711
2020D,Wisconsin,1/27/20,Michael F. Bennet,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.158569,0,0.0805455,0.1531549,63246,115577
2020D,Wisconsin,1/27/20,Pete Buttigieg,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,9,9.590459,9.417185,63246,115577
2020D,Wisconsin,1/27/20,Tulsi Gabbard,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.154032,2,2.044974,1.691775,63246,115577
2020D,Wisconsin,1/27/20,Andrew Yang,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,3,2.896935,3.231577,63246,115577
2020D,Wisconsin,1/27/20,Tom Steyer,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,2,1.527297,1.509672,63246,115577
2020D,Wisconsin,1/27/20,Deval Patrick,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.039749,0,-0.0058549,0.0895457,63246,115577
2020D,Wisconsin,1/27/20,John K. Delaney,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.158569,0,-0.1343375,-0.3320145,63246,115577
2020D,Wisconsin,1/27/20,Amy Klobuchar,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,4,3.723909,3.886245,63246,115577
2020D,Wisconsin,1/27/20,Michael Bloomberg,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.039749,7,6.531418,7.831271,63246,115577
2020D,Wisconsin,1/27/20,Elizabeth Warren,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,13,14.33935,13.81529,63246,115577
2020D,Wisconsin,1/27/20,Bernard Sanders,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,21,20.94557,22.35644,63246,115577
2020D,Wisconsin,1/27/20,Joseph R. Biden Jr.,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,671,lv,1.253689,1.115921,23,21.45371,21.26167,63246,115577
2020D,National,1/27/20,Pete Buttigieg,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,17,11.98163,,57911,94157
2020D,National,1/27/20,Tulsi Gabbard,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,2,1.4101,,57911,94157
2020D,National,1/27/20,Andrew Yang,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,2,1.808148,,57911,94157
2020D,National,1/27/20,John K. Delaney,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,0,0.1109975,,57911,94157
2020D,National,1/27/20,Amy Klobuchar,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,2,2.038455,,57911,94157
2020D,National,1/27/20,Elizabeth Warren,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,8,5.307488,,57911,94157
2020D,National,1/27/20,Bernard Sanders,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,20,16.39147,,57911,94157
2020D,National,1/27/20,Joseph R. Biden Jr.,4/12/19,4/15/19,Change Research,2518,lv,1.251155,0,21,24.8131,,57911,94157
2020D,North Carolina,1/27/20,Michael F. Bennet,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,1.250641,1,1.091788,1.148753,62628,113058
2020D,North Carolina,1/27/20,Pete Buttigieg,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.602827,6,6.502219,5.500194,62628,113058
2020D,North Carolina,1/27/20,Tulsi Gabbard,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,1.250641,2,2.044974,1.747654,62628,113058
2020D,North Carolina,1/27/20,Andrew Yang,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.602827,2,1.906318,2.988129,62628,113058
2020D,North Carolina,1/27/20,Tom Steyer,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.8468466,2,1.527297,2.616273,62628,113058
2020D,North Carolina,1/27/20,John K. Delaney,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,1.250641,0,-0.1343375,-0.1845308,62628,113058
2020D,North Carolina,1/27/20,Amy Klobuchar,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.602827,1,0.7935544,1.813112,62628,113058
2020D,North Carolina,1/27/20,Elizabeth Warren,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.602827,15,16.4267,13.11667,62628,113058
2020D,North Carolina,1/27/20,Bernard Sanders,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.602827,14,13.9546,17.77214,62628,113058
2020D,North Carolina,1/27/20,Joseph R. Biden Jr.,11/10/19,11/13/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,669,lv,1.250641,0.602827,37,35.15537,35.83576,62628,113058
2020D,National,1/27/20,Pete Buttigieg,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,7,8.506902,,57942,94207
2020D,National,1/27/20,Tulsi Gabbard,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,0,0.3247232,,57942,94207
2020D,National,1/27/20,Andrew Yang,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,1,1.079539,,57942,94207
2020D,National,1/27/20,John K. Delaney,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,0,0.120185,,57942,94207
2020D,National,1/27/20,Amy Klobuchar,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,1,1.49273,,57942,94207
2020D,National,1/27/20,Elizabeth Warren,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,5,7.834636,,57942,94207
2020D,National,1/27/20,Bernard Sanders,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,15,15.34532,,57942,94207
2020D,National,1/27/20,Joseph R. Biden Jr.,4/17/19,4/23/19,Ipsos,2237,a,1.248269,0,24,28.29578,,57942,94207
2020D,California,1/27/20,Pete Buttigieg,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,7,6.960345,6.127182,62658,113209
2020D,California,1/27/20,Andrew Yang,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,5,5.3091,6.754642,62658,113209
2020D,California,1/27/20,Tom Steyer,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,1,0.9995272,2.025884,62658,113209
2020D,California,1/27/20,Amy Klobuchar,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,1,0.9464515,1.973149,62658,113209
2020D,California,1/27/20,Elizabeth Warren,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,23,21.54297,17.27926,62658,113209
2020D,California,1/27/20,Bernard Sanders,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,17,16.35118,20.57794,62658,113209
2020D,California,1/27/20,Joseph R. Biden Jr.,11/3/19,11/12/19,Public Policy Institute of California,682,lv,1.244354,0,24,23.85449,24.44061,62658,113209
2020D,Wisconsin,1/27/20,Michael F. Bennet,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0.0546325,0,0.0805455,0.0845208,59858,103849
2020D,Wisconsin,1/27/20,Pete Buttigieg,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,7,7.532804,9.63806,59858,103849
2020D,Wisconsin,1/27/20,Tulsi Gabbard,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,1,1.040273,1.239568,59858,103849
2020D,Wisconsin,1/27/20,Andrew Yang,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,2,1.906318,3.246416,59858,103849
2020D,Wisconsin,1/27/20,Tom Steyer,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,0,-0.3703629,0.9126156,59858,103849
2020D,Wisconsin,1/27/20,John K. Delaney,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0.0546325,0,-0.1343375,-0.2046286,59858,103849
2020D,Wisconsin,1/27/20,Amy Klobuchar,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,2,1.769298,3.529847,59858,103849
2020D,Wisconsin,1/27/20,Elizabeth Warren,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,22,23.68261,16.51573,59858,103849
2020D,Wisconsin,1/27/20,Bernard Sanders,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,17,16.95043,22.56077,59858,103849
2020D,Wisconsin,1/27/20,Joseph R. Biden Jr.,9/29/19,10/2/19,Fox News/Anderson Robbins Research/Shaw & Co. Research,663,lv,1.241476,0,28,26.32261,26.29288,59858,103849
2020D,New Hampshire,1/27/20,Michael F. Bennet,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,0,0.0855482,0.0940258,63291,115869
2020D,New Hampshire,1/27/20,Pete Buttigieg,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,17.7,17.98079,17.2174,63291,115869
2020D,New Hampshire,1/27/20,Tulsi Gabbard,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,4.8,4.12004,3.972236,63291,115869
2020D,New Hampshire,1/27/20,Andrew Yang,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,6.3,4.862046,4.907661,63291,115869
2020D,New Hampshire,1/27/20,Tom Steyer,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,4.4,4.408877,4.319006,63291,115869
2020D,New Hampshire,1/27/20,Deval Patrick,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,0.3,0.4588082,0.5335261,63291,115869
2020D,New Hampshire,1/27/20,John K. Delaney,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,0.6,0.4552182,0.3829694,63291,115869
2020D,New Hampshire,1/27/20,Amy Klobuchar,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,10,10.22157,10.35217,63291,115869
2020D,New Hampshire,1/27/20,Elizabeth Warren,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,13.5,13.4613,13.05176,63291,115869
2020D,New Hampshire,1/27/20,Bernard Sanders,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,22.9,17.97189,18.52984,63291,115869
2020D,New Hampshire,1/27/20,Joseph R. Biden Jr.,1/13/20,1/16/20,Emerson College,657,lv,1.238357,0.7895708,14.1,13.32251,13.29556,63291,115869
2020D,National,1/27/20,Michael F. Bennet,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,1,0.7957383,,63117,114899
2020D,National,1/27/20,Pete Buttigieg,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,13,11.26953,,63117,114899
2020D,National,1/27/20,Tulsi Gabbard,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,1,1.020197,,63117,114899
2020D,National,1/27/20,Andrew Yang,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,5,4.353473,,63117,114899
2020D,National,1/27/20,Tom Steyer,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,0,0.3746642,,63117,114899
2020D,National,1/27/20,Deval Patrick,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,0,0.0304881,,63117,114899
2020D,National,1/27/20,John K. Delaney,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,0,0.1598029,,63117,114899
2020D,National,1/27/20,Amy Klobuchar,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,4,3.238171,,63117,114899
2020D,National,1/27/20,Michael Bloomberg,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,4,4.252776,,63117,114899
2020D,National,1/27/20,Elizabeth Warren,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,17,16.4417,,63117,114899
2020D,National,1/27/20,Bernard Sanders,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,22,20.78465,,63117,114899
2020D,National,1/27/20,Joseph R. Biden Jr.,12/9/19,12/11/19,Marist College,704,rv,1.236357,0,24,25.18156,,63117,114899
2020D,National,1/27/20,Michael F. Bennet,4/12/19,4/15/19,Change Research,2518,lv,1.23276,0,0,0.1496378,,57911,94157
2020D,Iowa,1/27/20,Michael F. Bennet,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,0,0.0958092,0.0898238,63347,116093
2020D,Iowa,1/27/20,Pete Buttigieg,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,18,19.48024,19.24174,63347,116093
2020D,Iowa,1/27/20,Tulsi Gabbard,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,1,1.109095,1.132374,63347,116093
2020D,Iowa,1/27/20,Andrew Yang,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,3,3.38187,3.389607,63347,116093
2020D,Iowa,1/27/20,Tom Steyer,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,3,3.273513,3.201963,63347,116093
2020D,Iowa,1/27/20,Deval Patrick,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,0,0.013071,0.0244468,63347,116093
2020D,Iowa,1/27/20,John K. Delaney,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,0,-0.0783844,-0.087254,63347,116093
2020D,Iowa,1/27/20,Amy Klobuchar,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,8,8.47248,8.535702,63347,116093
2020D,Iowa,1/27/20,Michael Bloomberg,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.230507,1,0.9073829,1.162724,63347,116093
2020D,Iowa,1/27/20,Elizabeth Warren,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,15,14.30005,15.07433,63347,116093
2020D,Iowa,1/27/20,Bernard Sanders,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,25,24.07049,23.86063,63347,116093
2020D,Iowa,1/27/20,Joseph R. Biden Jr.,1/20/20,1/23/20,Siena College/New York Times Upshot,584,lv,1.230507,1.127598,17,18.513,18.4323,63347,116093
2020D,California,1/27/20,Michael F. Bennet,9/12/19,9/15/19,Change Research,3325,lv,1.227335,0.1600871,0,0.1496378,0.1568231,59618,102994
2020D,New Hampshire,1/27/20,Michael Bloomberg,1/13/20,1/16/20,Emerson College,657,lv,1.217419,0.7762208,0,0.4969876,0.5306352,63291,115869
2020D,National,1/27/20,Michael F. Bennet,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,1,0.6168683,,63315,115932
2020D,National,1/27/20,Pete Buttigieg,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,8,8.006643,,63315,115932
2020D,National,1/27/20,Tulsi Gabbard,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,2,1.849385,,63315,115932
2020D,National,1/27/20,Andrew Yang,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,4,3.683719,,63315,115932
2020D,National,1/27/20,Tom Steyer,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,3,2.327323,,63315,115932
2020D,National,1/27/20,Deval Patrick,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,0,0.3218824,,63315,115932
2020D,National,1/27/20,John K. Delaney,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,1.025096,1,0.412769,,63315,115932
2020D,National,1/27/20,Amy Klobuchar,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,3,3.037404,,63315,115932
2020D,National,1/27/20,Michael Bloomberg,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,10,9.533394,,63315,115932
2020D,National,1/27/20,Elizabeth Warren,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,15,15.39753,,63315,115932
2020D,National,1/27/20,Bernard Sanders,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,24,20.0618,,63315,115932
2020D,National,1/27/20,Joseph R. Biden Jr.,1/15/20,1/19/20,Morning Consult,12402,lv,1.209229,0.99847,29,24.6625,,63315,115932
2020D,Nevada,1/27/20,Michael F. Bennet,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,0,0.0805455,0.1531549,63245,115576
2020D,Nevada,1/27/20,Pete Buttigieg,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,6,6.502219,6.354664,63245,115576
2020D,Nevada,1/27/20,Tulsi Gabbard,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,2,2.044974,1.691775,63245,115576
2020D,Nevada,1/27/20,Andrew Yang,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,4,3.887953,4.251606,63245,115576
2020D,Nevada,1/27/20,Tom Steyer,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,12,11.12421,11.09128,63245,115576
2020D,Nevada,1/27/20,Deval Patrick,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.103136,0,-0.0058549,0.0895457,63245,115576
2020D,Nevada,1/27/20,John K. Delaney,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,0,-0.1343375,-0.3320145,63245,115576
2020D,Nevada,1/27/20,Amy Klobuchar,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,2,1.769298,1.90489,63245,115576
2020D,Nevada,1/27/20,Michael Bloomberg,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.198302,2,1.680035,2.572465,63245,115576
2020D,Nevada,1/27/20,Elizabeth Warren,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,12,13.29305,12.78684,63245,115576
2020D,Nevada,1/27/20,Bernard Sanders,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,17,16.95043,18.23826,63245,115576
2020D,Nevada,1/27/20,Joseph R. Biden Jr.,1/5/20,1/8/20,Fox News/Anderson Robbins Research/Shaw & Co. Research,635,lv,1.198302,1.161694,23,21.45371,21.26167,63245,115576
2020D,National,1/27/20,Michael F. Bennet,8/24/19,8/26/19,Emerson College,627,lv,1.191469,0,0,0.0855482,,59443,101814
2020D,National,1/27/20,Pete Buttigieg,8/24/19,8/26/19,Emerson College,627,lv,1.191469,0,3.1,3.242615,,59443,101814
2020D,National,1/27/20,Tulsi Gabbard,8/24/19,8/26/19,Emerson College,627,lv,1.191469,0,2.8,2.222517,,59443,101814
2020D,National,1/27/20,Andrew Yang,8/24/19,8/26/19,Emerson College,627,lv,1.191469,0,4.4,3.139365,,59443,101814
2020D,National,1/27/20,Tom Steyer,8/24/19,8/26/19,Emerson College,627,lv,1.191469,0,0,0.0056569,,59443,101814
